CNJ,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
3007985-95.2013.8.26.0136,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0015139-23.2009.8.26.0019,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000446-79.2022.8.26.0471,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0022055-87.2010.8.19.0066,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001277-94.2018.8.26.0495,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0010719-72.2007.8.26.0462,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0020005-41.2006.8.26.0161,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001211-16.2021.8.16.0034,Carta Precatória Criminal,Roubo,TRUE,ok,ok,ok,ok,true
0000781-48.2012.8.26.0698,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0010294-09.2014.8.26.0136,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0099725-18.2019.8.13.0079,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0025082-24.2012.8.26.0451,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0091801-82.2021.8.13.0079,Carta Precatória Criminal,Intimação - Objetos de cartas precatórias/de ordem - PROCESSUAL CIVIL,TRUE,ok,ok,ok,no,true
0010770-86.2017.8.26.0477,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0002679-31.2013.8.26.0288,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0017567-75.2009.8.26.0019,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0006293-65.2019.8.26.0019,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001789-09.2017.8.25.0053,Carta Precatória Criminal,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Objetos de cartas precatórias/de ordem - Oitiva - DIREITO PENAL - Crimes contra o Patrimônio - Apropriação indébita -,TRUE,ok,ok,ok,ok,true
0018881-06.2018.8.26.0451,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0007242-30.2017.8.26.0320,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0042525-03.2014.8.26.0100,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0000653-51.2019.8.26.0320,Reclamação Pré-processual,Despesas Condominiais,FALSE,ok,ok,no,no,false
0000391-38.2017.8.26.0396,Reclamação Pré-processual,"Expediente Pré-Processual, Pagamento",FALSE,ok,ok,no,no,false
0005679-74.2020.8.26.0100,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0003526-77.2018.8.26.0152,Reclamação Pré-processual,Pagamento,FALSE,ok,ok,no,no,false
0010099-54.2017.8.26.0577,Reclamação Pré-processual,DIREITO CIVIL,FALSE,ok,ok,no,no,false
0000795-62.2022.8.26.0025,Reclamação Pré-processual,Pagamento,FALSE,ok,ok,no,no,false
0000503-51.2018.8.26.0079,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0006918-47.2016.8.26.0038,Reclamação Pré-processual,Rescisão do contrato e devolução do dinheiro,FALSE,ok,ok,no,no,false
0002088-60.2017.8.26.0472,Reclamação Pré-processual,Títulos de Crédito,FALSE,ok,ok,no,no,false
0001967-42.2019.8.26.0543,Reclamação Pré-processual,Locação de Imóvel,FALSE,ok,ok,no,no,false
0002429-76.2021.8.26.0624,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0003249-42.2017.8.26.0396,Reclamação Pré-processual,"Pagamento, Expediente Pré-Processual",FALSE,ok,ok,no,no,false
0003117-88.2018.8.26.0318,Reclamação Pré-processual,Obrigação de Fazer / Não Fazer,FALSE,ok,ok,no,no,false
0013419-73.2018.8.26.0320,Reclamação Pré-processual,Contratos de Consumo,FALSE,ok,ok,no,no,false
0003996-02.2019.8.26.0079,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0011872-91.2015.8.26.0032,Reclamação Pré-processual,Cheque,FALSE,ok,ok,no,no,false
0006537-87.2014.8.26.0271,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0005552-73.2019.8.26.0197,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0013376-64.2018.8.26.0344,Reclamação Pré-processual,Cheque,FALSE,ok,ok,no,no,false
0001294-85.2016.8.26.0274,Reclamação Pré-processual,DIREITO PROCESSUAL CIVIL E DO TRABALHO-Liquidação / Cumprimento / Execução-Obrigação de Fazer / Não Fazer,FALSE,ok,ok,no,no,false
0006613-24.2017.8.26.0266,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0018094-31.2016.8.26.0100,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0006570-43.2015.8.26.0659,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0012262-31.2019.8.26.0320,Reclamação Pré-processual,Condomínio,FALSE,ok,ok,no,no,false
0005499-92.2018.8.26.0176,Reclamação Pré-processual,Troca ou Permuta,FALSE,ok,ok,no,no,false
0015329-31.2017.8.26.0269,Reclamação Pré-processual,DIREITO CIVIL,FALSE,ok,ok,no,no,false
0000025-14.2013.8.26.0016,Reclamação Pré-processual,Falta de Informações,FALSE,ok,ok,no,no,false
0007767-85.2014.8.26.0362,Reclamação Pré-processual,Assunção de Dívida,FALSE,ok,ok,no,no,false
0012635-22.2014.8.26.0002,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0021308-40.2017.8.26.0344,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0002440-81.2019.8.26.0299,Reclamação Pré-processual,Compra e Venda,FALSE,ok,ok,no,no,false
5007654-96.2021.8.13.0480,Reclamação Pré-processual,DIREITO CIVIL (899)  -  FAMÍLIA (5626)  -  Alimento,FALSE,ok,ok,no,no,false
0000029-21.2015.8.26.0650,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0094803-39.2018.8.26.0100,Reclamação Pré-processual,Prestação de Serviços,FALSE,ok,ok,no,no,false
0012890-47.2017.8.26.0269,Reclamação Pré-processual,Locação de Imóvel,FALSE,ok,ok,no,no,false
0000447-87.2019.8.26.0077,Reclamação Pré-processual,Compra e Venda,FALSE,ok,ok,no,no,false
0001299-80.2016.8.26.0477,Reclamação Pré-processual,Acidente de Trânsito,FALSE,ok,ok,no,no,false
0001876-49.2018.8.26.0619,Reclamação Pré-processual,Pagamento,FALSE,ok,ok,no,no,false
0001227-03.2017.8.26.0431,Reclamação Pré-processual,Locação de Móvel,FALSE,ok,ok,no,no,false
0010800-25.2015.8.26.0079,Reclamação Pré-processual,Obrigações,FALSE,ok,ok,no,no,false
0037231-96.2016.8.26.0100,Reclamação Pré-processual,Expediente Pré-Processual,FALSE,ok,ok,no,no,false
0000443-51.2022.8.16.0165,Execução de Título Extrajudicial,Duplicata,FALSE,ok,ok,no,no,false
1009947-69.2018.8.26.0248,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1000116-13.2017.8.26.0157,Execução de Título Extrajudicial,Contratos Bancários,FALSE,ok,ok,no,no,false
0002125-22.2019.8.26.0471,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0036658-05.2011.8.19.0205,Execução de Título Extrajudicial,Pagamento; Nota Promissória,FALSE,ok,ok,no,no,false
0001284-68.2015.8.19.0016,Execução de Título Extrajudicial,Pagamento,FALSE,ok,ok,no,no,false
0058681-26.2019.8.25.0001,Execução de Título Extrajudicial,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito - Nota de Crédito Comercial -,FALSE,ok,ok,no,no,false
0016402-48.2003.8.26.0004,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0307729-37.2015.8.24.0033,Execução de Título Extrajudicial,"Duplicata, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,ok,no,no,false
0303674-12.2015.8.24.0011,Execução de Título Extrajudicial,Requerimento de Apreensão de Veículo,FALSE,ok,ok,no,no,false
0000901-87.2007.8.26.0659,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0011984-29.2010.8.24.0020,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1008016-93.2017.8.26.0077,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0007711-36.2012.8.26.0002,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0002802-86.2012.8.26.0539,Execução de Título Extrajudicial,Compromisso,FALSE,ok,ok,no,no,false
0055771-56.2007.8.26.0506,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0017332-24.2011.8.26.0477,Execução de Título Extrajudicial,Perdas e Danos,FALSE,ok,ok,no,no,false
0000246-13.2005.8.26.0457,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
3001319-95.2012.8.26.0659,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1003688-80.2018.8.26.0564,Execução de Título Extrajudicial,Despesas Condominiais,FALSE,ok,ok,no,no,false
1008556-45.2019.8.26.0248,Execução de Título Extrajudicial,Compra e Venda,FALSE,ok,ok,no,no,false
1011633-03.2016.8.26.0625,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1000791-12.2015.8.26.0006,Execução de Título Extrajudicial,"Espécies de Títulos de Crédito, Nota Promissória",FALSE,ok,ok,no,no,false
0023095-75.2010.8.19.0205,Execução de Título Extrajudicial,Perdas e Danos / Inadimplemento das Obrigações,FALSE,ok,ok,no,no,false
0005546-94.2009.8.24.0028,Execução de Título Extrajudicial,"DIREITO CIVIL - Duplicata, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,ok,no,no,false
0302492-27.2014.8.24.0075,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1008777-69.2017.8.26.0451,Execução de Título Extrajudicial,Duplicata,FALSE,ok,ok,no,no,false
0001721-88.2022.8.16.0100,Execução de Título Extrajudicial,Locação de Imóvel,FALSE,ok,ok,no,no,false
0024237-40.2016.8.06.0117,Execução de Título Extrajudicial,Contratos Bancários - Execução Contratual,FALSE,ok,ok,no,no,false
0013614-23.2008.8.26.0348,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0656349-52.2008.8.13.0261,Execução de Título Extrajudicial,-,FALSE,ok,ok,no,no,false
0700461-63.2012.8.26.0016,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1011548-80.2015.8.26.0001,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1002594-63.2009.8.22.0002,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1004424-37.2016.8.26.0510,Execução de Título Extrajudicial,"Espécies de Títulos de Crédito, Duplicata",FALSE,ok,ok,no,no,false
1009119-55.2016.8.26.0309,Execução de Título Extrajudicial,Locação de Imóvel,FALSE,ok,ok,no,no,false
5031211-80.2022.8.24.0930,Execução de Título Extrajudicial,"Cédula de crédito bancário, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,ok,no,no,false
0034429-61.2016.8.25.0001,Execução de Título Extrajudicial,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito - Nota de Crédito Comercial -,FALSE,ok,ok,no,no,false
5016202-82.2017.4.03.6100,Execução de Título Extrajudicial,Contratos Bancários - Mútuo - Compromisso,FALSE,ok,ok,no,no,false
1035481-20.2018.8.26.0602,Execução de Título Extrajudicial,"Nota Promissória, Compra e Venda",FALSE,ok,ok,no,no,false
0002717-28.2011.8.16.0147,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1000242-32.2019.8.26.0274,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
5002556-79.2022.8.21.0058,Execução de Título Extrajudicial,"Cédula de crédito bancário, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,ok,no,no,false
1001431-77.2021.8.26.0079,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
0002881-26.2016.8.26.0539,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0022442-84.1999.8.26.0554,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1007454-31.2017.8.26.0224,Execução de Título Extrajudicial,Obrigações,FALSE,ok,ok,no,no,false
0001264-89.2012.8.26.0177,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1008873-51.2017.8.11.0015,Execução de Título Extrajudicial,Inadimplemento - Nota Promissória,FALSE,ok,ok,no,no,false
0014242-50.2014.8.26.0526,Execução de Título Extrajudicial,Cédula de Crédito Bancário,FALSE,ok,ok,no,no,false
1019690-73.2014.8.26.0562,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
1006691-82.2014.8.26.0564,Execução de Título Extrajudicial,Locação de Móvel,FALSE,ok,ok,no,no,false
1000398-54.2018.8.26.0274,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0003638-02.2004.8.26.0099,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1025846-15.2018.8.26.0602,Execução de Título Extrajudicial,Mandato,FALSE,ok,ok,no,no,false
0700460-78.2012.8.26.0016,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1015725-80.2016.8.26.0477,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
0300825-17.2018.8.24.0026,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
1011134-86.2017.8.11.0015,Execução de Título Extrajudicial,Cobrança de Aluguéis - Sem despejo,FALSE,ok,ok,no,no,false
0000817-83.2016.8.25.0082,Execução de Título Extrajudicial,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Liquidação / Cumprimento / Execução - Constrição / Penhora / Avaliação / Indisponibilidade de Bens -,FALSE,ok,ok,no,no,false
1028324-52.2014.8.26.0564,Execução de Título Extrajudicial,"Cheque, Compra e Venda",FALSE,ok,ok,no,no,false
1000805-53.2017.8.26.0514,Execução de Título Extrajudicial,Despesas Condominiais,FALSE,ok,ok,no,no,false
0001373-05.2006.8.26.0213,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0000541-75.2011.8.26.0219,Execução de Título Extrajudicial,Liquidação / Cumprimento / Execução,FALSE,ok,ok,no,no,false
0005030-14.2014.8.16.0031,Execução de Título Extrajudicial,Cédula de Crédito Bancário,FALSE,ok,ok,no,no,false
0048687-62.2014.8.06.0167,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1006061-85.2021.8.26.0077,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1031321-03.2017.8.26.0564,Execução de Título Extrajudicial,Despesas Condominiais,FALSE,ok,ok,no,no,false
0011663-15.2010.8.26.0286,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0005068-38.2017.8.19.0063,Execução de Título Extrajudicial,Condomínio,FALSE,ok,ok,no,no,false
1000515-35.2016.8.26.0300,Execução de Título Extrajudicial,"Alienação Fiduciária, Propriedade Fiduciária",FALSE,ok,ok,no,no,false
0012258-58.1998.8.26.0084,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0079562-34.2019.8.16.0014,Execução de Título Extrajudicial,Inadimplemento,FALSE,ok,ok,no,no,false
1003504-22.2019.8.26.0037,Execução de Título Extrajudicial,Constrição / Penhora / Avaliação / Indisponibilidade de Bens,FALSE,ok,ok,no,no,false
1000271-08.2018.8.26.0698,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1001146-43.2014.8.22.0014,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1013200-43.2017.8.26.0590,Execução de Título Extrajudicial,Prestação de Serviços,FALSE,ok,ok,no,no,false
0001525-36.2009.8.26.0411,Execução de Título Extrajudicial,Espécies de Títulos de Crédito,FALSE,ok,ok,no,no,false
0100019-38.2009.8.12.0018,Execução de Título Extrajudicial,Liquidação / Cumprimento / Execução,FALSE,ok,ok,no,no,false
1000730-72.2021.8.26.0320,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
0029765-17.2014.8.16.0030,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0004425-72.2007.8.26.0213,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1001960-09.2021.8.26.0108,Execução de Título Extrajudicial,Duplicata,FALSE,ok,ok,no,no,false
1000154-31.2019.8.26.0488,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0010899-07.2003.8.26.0114,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0007421-71.2009.8.26.0666,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
0001793-56.2019.8.25.0027,Execução de Título Extrajudicial,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO - Contratos Administrativos - Execução Contratual -,FALSE,ok,ok,no,no,false
1000237-53.2019.8.26.0486,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1022500-26.2022.8.26.0114,Execução de Título Extrajudicial,Obrigações,FALSE,ok,ok,no,no,false
0205351-74.2006.8.13.0372,Execução de Título Extrajudicial,DIREITO CIVIL / Obrigações / Espécies de Títulos de Crédito / Chequ,FALSE,ok,ok,no,no,false
1001301-94.2017.8.26.0025,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0005553-80.2012.8.26.0269,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1004136-68.2018.8.11.0015,Execução de Título Extrajudicial,Valor da Execução / Cálculo / Atualização - DIREITO PROCESSUAL CIVIL E DO TRABALHO|Liquidação / Cumprimento / Execução|Valor da Execução / Cálculo / Atualização|,FALSE,ok,ok,no,no,false
0006811-86.2017.8.27.2706,Execução de Título Extrajudicial,"Constrição / Penhora / Avaliação / Indisponibilidade de Bens, Liquidação / Cumprimento / Execução, DIREITO PROCESSUAL CIVIL E DO TRABALHO",FALSE,ok,ok,no,no,false
0004043-44.2012.8.26.0362,Execução de Título Extrajudicial,Compra e Venda,FALSE,ok,ok,no,no,false
1009842-68.2020.8.26.0007,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0800563-33.2014.8.12.0010,Execução de Título Extrajudicial,Obrigação de Fazer / Não Fazer,FALSE,ok,ok,no,no,false
1045606-17.2018.8.26.0224,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
0001531-71.2006.8.26.0177,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1001413-54.2016.8.26.0589,Execução de Título Extrajudicial,"Espécies de Títulos de Crédito, Duplicata",FALSE,ok,ok,no,no,false
1048671-83.2019.8.26.0224,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1000537-18.2019.8.26.0097,Execução de Título Extrajudicial,Duplicata,FALSE,ok,ok,no,no,false
0301224-73.2016.8.24.0072,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1001023-42.2020.8.26.0299,Execução de Título Extrajudicial,Prestação de Serviços,FALSE,ok,ok,no,no,false
0006436-09.1999.8.26.0099,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0003386-52.1999.8.26.0526,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1006490-47.2017.8.26.0609,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
0009711-23.2010.8.26.0602,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0003618-85.2010.8.22.0010,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0037616-28.2010.8.13.0452,Execução de Título Extrajudicial,"CIVIL, Obrigações, Espécies de Títulos de Crédito, Nota Promissória",FALSE,ok,ok,no,no,false
0017093-84.2016.8.08.0173,Execução de Título Extrajudicial,"Despesas Condominiais, Condomínio em Edifício, Propriedade, Coisas, DIREITO CIVIL",FALSE,ok,ok,no,no,false
0536512-96.2012.8.13.0702,Execução de Título Extrajudicial,CIVIL > Obrigações > Espécies de Contratos > Contratos Bancários,FALSE,ok,ok,no,no,false
1009294-20.2018.8.26.0005,Execução de Título Extrajudicial,Contratos Bancários,FALSE,ok,ok,no,no,false
0005678-28.2012.8.06.0100,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1002373-14.2018.8.26.0274,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
3003147-38.2013.8.26.0095,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0001531-89.2014.8.26.0145,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
0064600-25.2003.8.26.0002,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0008695-66.2002.8.26.0003,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0244400-65.2003.5.02.0314,Execução de Título Extrajudicial,,FALSE,no,ok,no,vazio,false
3001975-81.2013.8.26.0444,Execução de Título Extrajudicial,Espécies de Títulos de Crédito,FALSE,ok,ok,no,no,false
1003812-04.2015.8.26.0068,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
5030896-29.2022.8.21.0027,Execução de Título Extrajudicial,"Outros Contratos/Instrumentos com Força de Título Executivo Extrajudicial, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,ok,no,no,false
1012072-17.2017.8.26.0451,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0003091-14.2016.8.25.0084,Execução de Título Extrajudicial,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito - Cheque -,FALSE,ok,ok,no,no,false
0002305-67.2016.8.25.0084,Execução de Título Extrajudicial,DIREITO CIVIL - Obrigações - Espécies de Títulos de Crédito - Cheque -,FALSE,ok,ok,no,no,false
1012531-04.2014.8.26.0005,Execução de Título Extrajudicial,Propriedade Fiduciária,FALSE,ok,ok,no,no,false
0161993-80.2018.8.06.0001,Execução de Título Extrajudicial,Aquisição de veículos automotores,FALSE,ok,ok,no,no,false
0095873-78.2018.8.13.0480,Execução de Título Extrajudicial,DIREITO CIVIL / Obrigações / Espécies de Títulos de Crédito / Nota Promissóri,FALSE,ok,ok,no,no,false
1000444-90.2022.8.26.0698,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0015404-74.2014.8.08.0011,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0001894-82.2018.8.16.0026,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1015520-08.2021.8.26.0564,Execução de Título Extrajudicial,Contratos Bancários,FALSE,ok,ok,no,no,false
0005751-39.2005.8.10.0001,Execução de Título Extrajudicial,"Pagamento, EXECUCAO P/ TITULO EXTRAJUDICIAL",FALSE,ok,ok,no,no,false
0006653-83.2011.8.26.0664,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0039170-95.2014.8.13.0148,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0005921-37.2014.8.16.0095,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0303089-06.2015.8.24.0125,Execução de Título Extrajudicial,"Cheque, Competência dos Juizados Especiais",FALSE,ok,ok,no,no,false
0061053-65.2003.8.24.0023,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0790111-97.2011.8.13.0702,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0049583-28.2013.8.07.0001,Execução de Título Extrajudicial,"Nota Promissória (DIREITO CIVIL, Obrigações, Espécies de Títulos de Crédito)",FALSE,ok,ok,no,no,false
0021431-94.2013.8.24.0033,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0002886-12.2014.8.26.0218,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1018912-85.2015.8.26.0007,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1004384-72.2021.8.26.0286,Execução de Título Extrajudicial,Locação de Imóvel,FALSE,ok,ok,no,no,false
1000613-77.2022.8.26.0698,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1001886-78.2020.8.26.0337,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1004668-76.2020.8.26.0428,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
1000401-22.2019.8.26.0129,Execução de Título Extrajudicial,Propriedade Fiduciária,FALSE,ok,ok,no,no,false
1001915-19.2021.8.26.0071,Execução de Título Extrajudicial,Espécies de Títulos de Crédito,FALSE,ok,ok,no,no,false
1005758-40.2016.8.26.0047,Execução de Título Extrajudicial,Nota Promissória,FALSE,ok,ok,no,no,false
1021506-30.2017.8.26.0451,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1021506-30.2017.8.26.0451,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
0001877-46.2018.8.16.0026,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
1012949-25.2017.8.26.0590,Execução de Título Extrajudicial,Prestação de Serviços,FALSE,ok,ok,no,no,false
0004215-90.2011.8.26.0177,Execução de Título Extrajudicial,Liquidação / Cumprimento / Execução,FALSE,ok,ok,no,no,false
1002790-84.2020.8.26.0568,Execução de Título Extrajudicial,Contratos Bancários,FALSE,ok,ok,no,no,false
0014597-72.2017.8.13.0120,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0535597-47.2012.8.13.0702,Execução de Título Extrajudicial,CIVIL > Obrigações > Espécies de Contratos > Contratos Bancários,FALSE,ok,ok,no,no,false
0005752-24.2005.8.10.0001,Execução de Título Extrajudicial,"Pagamento, EXECUCAO P/ TITULO EXTRAJUDICIAL",FALSE,ok,ok,no,no,false
1008641-77.2016.8.26.0008,Execução de Título Extrajudicial,Locação de Imóvel,FALSE,ok,ok,no,no,false
0001645-97.2012.8.26.0177,Execução de Título Extrajudicial,Contratos Bancários,FALSE,ok,ok,no,no,false
0066672-39.2017.8.06.0167,Execução de Título Extrajudicial,Penhora / Depósito/ Avaliação,FALSE,ok,ok,no,no,false
0005645-48.2004.8.26.0363,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1002119-07.2019.8.26.0274,Execução de Título Extrajudicial,"Compra e Venda, Prestação de Serviços",FALSE,ok,ok,no,no,false
0002672-66.2005.8.26.0111,Execução de Título Extrajudicial,Duplicata,FALSE,ok,ok,no,no,false
0223150-93.2009.8.26.0007,Execução de Título Extrajudicial,Espécies de Contratos,FALSE,ok,ok,no,no,false
1000332-15.2018.8.26.0229,Execução de Título Extrajudicial,Despesas Condominiais,FALSE,ok,ok,no,no,false
0040190-38.2006.8.26.0602,Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
1010023-29.2018.8.26.0625,Execução de Título Extrajudicial,Alienação Fiduciária,FALSE,ok,ok,no,no,false
1009833-40.2017.8.26.0451,Execução de Título Extrajudicial,Cheque,FALSE,ok,ok,no,no,false
