CNJ,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
0002762-70.2019.8.26.0471,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0074926-89.2006.8.26.0050,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000882-50.2008.8.06.0062,Carta Precatória Criminal,Furto QualificadoAdulteração de Sinal Identificador de Veículo Automotor | Receptação Qualificada,TRUE,ok,ok,ok,ok,true
0015357-30.2019.8.19.0008,Carta Precatória Criminal,Roubo (Art. 157 - Cp),TRUE,ok,ok,ok,ok,true
0008467-03.2005.8.26.0063,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0019147-43.2009.8.26.0019,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000536-22.2016.8.26.0302,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0000465-35.2018.8.26.0242,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004207-13.2016.8.26.0477,Carta Precatória Criminal,Acompanhamento restritivas de direito,TRUE,ok,ok,ok,no,true
0001421-03.2016.8.24.0040,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0009433-14.2017.8.26.0590,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0003159-29.2018.8.26.0451,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0008461-77.2018.8.26.0309,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0314389-74.2015.8.05.0001,Carta Precatória Criminal,Falsidade ideológica,TRUE,ok,ok,ok,no,true
0001652-09.2021.8.16.0030,Carta Precatória Criminal,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0090436-11.2007.8.26.0050,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0002113-82.2019.8.16.0019,Carta Precatória Criminal,Leve,TRUE,ok,ok,ok,no,true
0001209-53.2019.8.26.0514,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0046207-44.2020.8.13.0317,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0036671-39.2017.8.26.0224,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0001945-76.2016.8.26.0514,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0003842-37.2004.8.26.0102,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0006041-31.2018.8.26.0073,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0067408-52.2019.8.13.0471,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0008219-58.2010.8.26.0161,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0002457-71.2011.8.24.0035,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0005057-37.2015.8.26.0272,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
3004679-46.2013.8.26.0451,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000556-97.2013.8.12.0046,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0030325-94.2006.8.26.0309,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0006189-94.2006.8.26.0224,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000720-02.2017.8.26.0024,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001338-06.2014.8.24.0218,Carta Precatória Criminal,Roubo Majorado,TRUE,ok,ok,ok,ok,true
0013855-92.2016.8.26.0161,Carta Precatória Criminal,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0009188-94.2015.8.26.0453,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004396-13.2021.8.26.0510,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0011075-65.2015.8.26.0566,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0359636-45.2017.8.13.0079,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0003000-69.2018.8.26.0101,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0002970-88.2018.8.26.0471,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0001968-08.2020.8.16.0046,Carta Precatória Criminal,Leve,TRUE,ok,ok,ok,no,true
0012188-87.2021.8.26.0002,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
3001290-40.2013.8.26.0132,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0001611-63.2020.8.26.0300,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001000-76.2017.8.24.0040,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0748665-73.2014.8.06.0001,Carta Precatória Criminal,Uso de documento falso,TRUE,ok,ok,ok,ok,true
0075285-44.2003.8.26.0050,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0183982-73.2019.8.13.0079,Carta Precatória Criminal,Prazo - Atos Processuais - PROCESSUAL CIVIL,TRUE,ok,ok,ok,no,true
0001795-19.2019.8.24.0006,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0010923-39.2020.8.26.0405,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000463-60.2022.8.26.0360,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000207-60.2018.8.12.0033,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0009490-80.2004.8.26.0495,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0005622-18.2015.8.26.0428,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
1008746-92.2022.8.26.0477,Carta Precatória Criminal,Interrogatório,TRUE,ok,ok,ok,ok,true
3000633-52.2012.8.26.0191,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0009625-58.2017.8.18.0140,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0008545-08.2007.8.26.0554,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001137-90.2020.8.16.0035,Carta Precatória Criminal,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0048158-03.2006.8.26.0576,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0046631-85.2019.8.26.0050,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004324-72.2017.8.26.0152,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0007098-03.2018.8.19.0066,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0000840-66.2018.8.26.0620,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001039-34.2017.8.26.0229,Carta Precatória Criminal,Interrogatório,TRUE,ok,ok,ok,ok,true
0019187-48.2017.8.26.0050,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0002748-16.2019.8.26.0268,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000362-82.2020.8.26.0654,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0002954-48.2007.8.24.0028,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000127-57.2020.8.17.1110,Carta Precatória Criminal,Citação Intimação / Notificação,TRUE,ok,ok,ok,no,true
0006221-69.2015.8.26.0229,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0034057-30.2019.8.26.0050,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
8000666-73.2022.8.05.0034,Carta Precatória Criminal,DIREITO PROCESSUAL PENAL (1209)  -  Objetos de Cartas Precatórias Criminais (15033)  -  Intimação (15035,TRUE,ok,ok,ok,ok,true
0304142-67.2018.8.05.0150,Carta Precatória Criminal,Apropriação indébita,TRUE,ok,ok,ok,ok,true
0005283-64.2021.8.26.0229,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0048862-20.2019.8.13.0512,Carta Precatória Criminal,PROCESSUAL CIVIL > Objetos de cartas precatórias/de ordem > Oitiva,TRUE,ok,ok,ok,ok,true
0000971-94.2020.8.26.0224,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0007302-75.2019.8.09.0006,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001195-60.2020.8.26.0344,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0066990-42.2008.8.26.0050,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0007388-47.2009.8.26.0063,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0006140-43.2016.8.14.0028,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001593-08.2022.8.26.0127,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001980-56.2009.8.26.0619,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0012912-37.2012.8.26.0510,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0004555-63.2021.8.26.0248,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001144-95.2016.8.26.0083,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0011343-76.2011.8.06.0062,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000383-92.2021.8.26.0114,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0014127-02.2014.8.26.0050,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0011556-77.2017.8.26.0624,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0003212-43.2018.8.26.0634,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001234-67.2015.8.26.0462,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0002934-88.2011.8.26.0019,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0005466-18.2015.8.26.0529,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0002335-40.2016.8.26.0322,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0014374-33.2017.8.26.0161,Carta Precatória Criminal,DIREITO PROCESSUAL PENAL,TRUE,ok,ok,ok,ok,true
0002035-60.2017.8.26.0543,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0017364-63.2018.8.26.0451,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0003458-67.2020.8.26.0602,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0001850-89.2018.8.26.0283,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0007593-70.2009.8.26.0453,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0011507-75.2013.8.19.0008,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0002112-97.2019.8.16.0019,Carta Precatória Criminal,Leve,TRUE,ok,ok,ok,no,true
0000656-18.2010.8.26.0224,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000230-50.2018.8.17.0620,Carta Precatória Criminal,Intimação / Notificação,TRUE,ok,ok,ok,no,true
0008429-25.2016.8.26.0024,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0009222-22.2012.8.26.0438,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0000340-52.2018.8.26.0441,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0016897-67.2007.8.26.0161,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000853-03.2016.8.26.0534,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0016207-86.2017.8.26.0161,Carta Precatória Criminal,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
0003067-96.2019.8.26.0360,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0012683-89.2013.8.19.0202,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0001119-06.2017.8.26.0291,Carta Precatória Criminal,Objetos de cartas precatórias/de ordem,TRUE,ok,ok,ok,no,true
0006173-65.2010.8.26.0236,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000359-94.2020.8.26.0471,Carta Precatória Criminal,Interrogatório,TRUE,ok,ok,ok,ok,true
0009186-09.2014.8.26.0050,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0003214-64.2020.8.13.0097,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000722-87.2020.8.26.0081,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0020130-44.2014.8.26.0576,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0019372-23.2016.8.26.0050,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0000628-63.2017.8.24.0126,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000456-31.2020.8.26.0589,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0006463-65.2019.8.16.0035,Carta Precatória Criminal,Crimes do Sistema Nacional de Armas - Furto,TRUE,ok,ok,ok,ok,true
0025373-58.2016.8.26.0071,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0004776-98.2015.8.26.0428,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0038471-15.2013.8.19.0038,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0003552-43.2015.8.26.0229,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
3002195-58.2013.8.26.0451,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000165-94.2021.8.26.0589,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001114-09.2022.8.26.0323,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004090-31.2019.8.26.0634,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0023653-37.2013.8.26.0564,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0007881-28.2018.8.26.0283,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0303121-36.2019.8.05.0113,Carta Precatória Criminal,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0028394-95.2013.8.19.0021,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0003582-19.2002.8.26.0299,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001624-64.2019.8.26.0634,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0005236-03.2018.8.24.0019,Carta Precatória Criminal,Oitiva - Intimação - Assistência Judiciária Gratuita - Ministério Público,TRUE,ok,ok,ok,ok,true
0019489-56.2019.8.26.0196,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001667-82.2018.8.26.0586,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0003203-21.2020.8.26.0405,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001653-92.2018.8.12.0035,Carta Precatória Criminal,Estelionato,TRUE,ok,ok,ok,ok,true
0102097-21.2006.8.26.0050,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000193-46.2019.8.26.0132,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0012262-65.2007.8.26.0477,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0305502-19.2019.8.05.0080,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0032179-33.2019.8.26.0224,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0032179-33.2019.8.26.0224,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0002246-96.2019.8.18.0172,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0019350-77.2011.8.26.0037,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0042608-67.2017.8.26.0050,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0003992-50.2019.8.24.0004,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0074932-86.2012.8.26.0050,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0015757-48.2013.8.19.0204,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0009701-31.2019.8.26.0127,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001102-83.2012.8.26.0698,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001693-62.2018.8.24.0028,Carta Precatória Criminal,Oitiva,TRUE,ok,ok,ok,ok,true
0001608-70.2020.8.26.0539,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0227525-04.2019.8.19.0001,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0001456-85.2022.8.26.0269,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0007048-05.2001.8.26.0445,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0005610-58.2013.8.26.0271,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000857-58.2019.8.26.0300,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001103-11.2022.8.26.0539,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0011933-80.2017.8.14.0010,Carta Precatória Criminal,Oitiva,TRUE,ok,ok,ok,ok,true
0019870-51.2013.8.19.0202,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0005461-04.2008.8.26.0347,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0027979-92.2019.8.16.0019,Carta Precatória Criminal,Roubo,TRUE,ok,ok,ok,ok,true
0005891-55.2010.8.26.0453,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0010659-91.2012.8.24.0038,Carta Precatória Criminal,Inquirição,TRUE,ok,ok,ok,ok,true
0001632-33.2021.8.26.0032,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0003028-57.2019.8.26.0471,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0007455-93.2015.8.26.0356,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0012168-10.2005.8.26.0309,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0010672-26.2019.8.13.0079,Carta Precatória Criminal,Atos Processuais - PROCESSUAL CIVIL,TRUE,ok,ok,ok,no,true
0008998-37.2019.8.10.0001,Carta Precatória Criminal,Intimação / Notificação,TRUE,ok,ok,ok,no,true
0020054-46.2014.8.26.0050,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001494-74.2020.8.26.0073,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001427-86.2015.8.26.0299,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004718-76.2017.8.26.0347,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0015355-61.2017.8.26.0032,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0007872-73.2020.8.26.0161,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0024812-47.2013.8.19.0002,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0046618-86.2019.8.26.0050,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0011447-42.2020.8.06.0001,Carta Precatória Criminal,Crimes contra o Meio Ambiente e o Patrimônio Genético,TRUE,ok,ok,ok,ok,true
0018795-40.2018.8.26.0320,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000771-67.2019.8.26.0242,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0004969-55.2015.8.26.0512,Carta Precatória Criminal,Oitiva,TRUE,ok,ok,ok,ok,true
0047662-43.2019.8.26.0050,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0036445-45.2018.8.06.0001,Carta Precatória Criminal,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0003613-65.2020.8.26.0248,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001527-76.2007.8.26.0281,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001039-30.2013.8.12.0046,Carta Precatória Criminal,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
1005523-42.2022.8.26.0248,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001067-85.2007.8.26.0347,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0000419-04.2017.8.19.0007,Carta Precatória Criminal,"Aplicação, Revovação, Cumprimento / Medidas de Segurança",TRUE,ok,ok,ok,no,true
0027164-11.2019.8.13.0074,Carta Precatória Criminal,Atos Processuais - PROCESSUAL CIVIL,TRUE,ok,ok,ok,no,true
0001221-87.2021.8.26.0323,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001221-87.2021.8.26.0323,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0006520-62.2021.8.26.0576,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0028195-54.2015.8.26.0071,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0015648-70.2021.8.13.0317,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0001169-08.2015.8.24.0081,Carta Precatória Criminal,Antecedentes Criminais,TRUE,ok,ok,ok,ok,true
0018466-67.2006.8.19.0021,Carta Precatória Criminal,Carta Precatória para interrogatório,TRUE,ok,ok,ok,ok,true
0042954-69.2007.8.26.0405,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0100158-88.2020.8.20.0112,Carta Precatória Criminal,Estelionato Majorado,TRUE,ok,ok,ok,ok,true
0001551-12.2016.8.26.0242,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0028441-37.2019.8.26.0224,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0009783-94.2015.8.26.0291,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0011418-63.2021.8.26.0562,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0011559-30.2019.8.26.0602,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0005800-90.2013.8.26.0539,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0006822-49.2020.8.26.0278,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0012680-37.2013.8.19.0202,Carta Precatória Criminal,Citação / Atos Processuais,TRUE,ok,ok,ok,no,true
0005956-92.2018.8.26.0510,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0002245-14.2019.8.18.0172,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0310551-75.2018.8.05.0080,Carta Precatória Criminal,Apropriação indébita,TRUE,ok,ok,ok,ok,true
0004985-67.2019.8.24.0045,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001522-20.2021.8.26.0360,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0001197-64.2017.8.24.0126,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0001991-06.2016.8.26.0372,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000388-65.2015.8.26.0554,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0011030-24.2016.8.26.0664,Carta Precatória Criminal,Inquirição de Testemunha,TRUE,ok,ok,ok,ok,true
0000095-14.2016.8.26.0602,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0008198-55.2020.8.26.0477,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0003215-29.2020.8.26.0019,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0006036-66.2018.8.26.0248,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0000002-76.2015.8.26.0120,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0020056-16.2014.8.26.0050,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0008843-55.2009.8.26.0319,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0012701-42.2021.8.26.0071,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0002470-75.2019.8.26.0539,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0017600-30.2020.8.19.0066,Carta Precatória Criminal,Intimação/notificação,TRUE,ok,ok,ok,no,true
0003437-54.2007.8.26.0309,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0017182-32.2019.8.26.0196,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0002154-66.2016.8.24.0040,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0000908-35.2016.8.24.0040,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0029261-96.2022.8.06.0001,Carta Precatória Criminal,Outras fraudes,TRUE,ok,ok,ok,no,true
0002209-17.2021.8.26.0127,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0008665-07.2017.8.26.0229,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0008182-82.2019.8.19.0202,Carta Precatória Criminal,Intimação/notificação,TRUE,ok,ok,ok,no,true
0000403-55.2018.8.24.0046,Carta Precatória Criminal,Oitiva,TRUE,ok,ok,ok,ok,true
0010039-90.2017.8.25.0001,Carta Precatória Criminal,DIREITO PENAL - Crimes contra o Patrimônio - Apropriação indébita - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Objetos de cartas precatórias/de ordem - Intimação -,TRUE,ok,ok,ok,ok,true
0008174-27.2011.8.26.0191,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0004076-29.2007.8.26.0291,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0032420-23.2016.8.26.0576,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0002176-06.2015.8.19.0071,Carta Precatória Criminal,Intimação/notificação,TRUE,ok,ok,ok,no,true
0000499-28.2018.8.26.0236,Carta Precatória Criminal,Intimação,TRUE,ok,ok,ok,no,true
0002374-71.2008.8.26.0272,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0002739-80.2020.8.26.0248,Carta Precatória Criminal,Realização de Audiência,TRUE,ok,ok,ok,no,true
0068129-31.2008.8.26.0114,Carta Precatória Criminal,,TRUE,ok,ok,ok,vazio,true
0003649-45.2017.8.26.0529,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0005943-95.2018.8.26.0283,Carta Precatória Criminal,Citação,TRUE,ok,ok,ok,no,true
0005222-18.2013.8.19.0024,Carta Precatória Criminal,Uso de documento falso  (Art. 304 - CP) - Citação / Atos Processuais - Falsidade ideológica  (Art. 299 - CP) N/F Crime Continuado (Art. 71 - Cp),TRUE,ok,ok,ok,ok,true
0009490-53.2019.8.08.0011,Carta Precatória Criminal,Carta Precatória Criminal,TRUE,ok,ok,ok,ok,true
